"osm_id","ort","plz","bundesland","PLZ_Int"
1239619,"Gau-Bischofsheim","55296","Rheinland-Pfalz",55296
2789079,"Gauern","07580","Thüringen",7580
1254067,"Gauersheim","67294","Rheinland-Pfalz",67294
722091,"Gäufelden","71126","Baden-Württemberg",71126
1253875,"Gaugrehweiler","67822","Rheinland-Pfalz",67822
1248566,"Gau-Heppenheim","55234","Rheinland-Pfalz",55234
162712,"Gaukönigshofen","97253","Bayern",97253
1248574,"Gau-Odernheim","55239","Rheinland-Pfalz",55239
964190,"Gaushorn","25782","Schleswig-Holstein",25782
932494,"Gauting","82131","Bayern",82131
1248404,"Gau-Weinheim","55578","Rheinland-Pfalz",55578
1028564,"Gebenbach","92274","Bayern",92274
2411242,"Gebesee","99189","Thüringen",99189
421919,"Gebhardshain","57580","Rheinland-Pfalz",57580
1244231,"Gebroth","55595","Rheinland-Pfalz",55595
534084,"Gebsattel","91607","Bayern",91607
933499,"Gechingen","75391","Baden-Württemberg",75391
450116,"Gedern","63688","Hessen",63688
1815328,"Geeste","49744","Niedersachsen",49744
325771,"Geesthacht","21502","Schleswig-Holstein",21502
4447298,"Geestland","27607","Niedersachsen",27607
4447298,"Geestland","27624","Niedersachsen",27624
1085814,"Gefell","54552","Rheinland-Pfalz",54552
2179161,"Gefell","07926","Thüringen",7926
1071009,"Gefrees","95482","Bayern",95482
165447,"Gehlberg","98559","Thüringen",98559
453155,"Gehlert","57627","Rheinland-Pfalz",57627
3422046,"Gehlsbach","19386","Mecklenburg-Vorpommern",19386
1245195,"Gehlweiler","55490","Rheinland-Pfalz",55490
2362539,"Gehofen","06571","Thüringen",6571
1817414,"Gehrde","49596","Niedersachsen",49596
2012731,"Gehrden","30989","Niedersachsen",30989
168371,"Gehren","98708","Thüringen",98708
1253973,"Gehrweiler","67724","Rheinland-Pfalz",67724
1171860,"Geichlingen","54675","Rheinland-Pfalz",54675
959166,"Geiersthal","94244","Bayern",94244
157489,"Geilenkirchen","52511","Nordrhein-Westfalen",52511
537142,"Geilnau","56379","Rheinland-Pfalz",56379
2898842,"Geisa","36419","Thüringen",36419
534052,"Geiselbach","63826","Bayern",63826
1251042,"Geiselberg","67715","Rheinland-Pfalz",67715
959646,"Geiselhöring","94333","Bayern",94333
283695,"Geiselwind","96160","Bayern",96160
380977,"Geisenfeld","85290","Bayern",85290
2778367,"Geisenhain","07646","Thüringen",7646
192227,"Geisenhausen","84144","Bayern",84144
409070,"Geisenheim","65366","Hessen",65366
1257088,"Geisfeld","54413","Rheinland-Pfalz",54413
540061,"Geisig","56357","Rheinland-Pfalz",56357
1231957,"Geisingen","78187","Baden-Württemberg",78187
2396097,"Geisleden","37308","Thüringen",37308
2779383,"Geislingen","72351","Baden-Württemberg",72351
2770605,"Geislingen an der Steige","73312","Baden-Württemberg",73312
2813135,"Geismar","37308","Thüringen",37308
422239,"Geithain","04643","Sachsen",4643
393346,"Gelbensande","18182","Mecklenburg-Vorpommern",18182
162711,"Gelchsheim","97255","Bayern",97255
167992,"Geldern","47608","Nordrhein-Westfalen",47608
318744,"Geldersheim","97505","Bayern",97505
536590,"Gelenau/Erzgeb.","09423","Sachsen",9423
1075156,"Gelenberg","53539","Rheinland-Pfalz",53539
535928,"Gelnhausen","63571","Hessen",63571
535928,"Gelnhausen","63589","Hessen",63589
62522,"Gelsenkirchen","45879","Nordrhein-Westfalen",45879
62522,"Gelsenkirchen","45881","Nordrhein-Westfalen",45881
62522,"Gelsenkirchen","45883","Nordrhein-Westfalen",45883
62522,"Gelsenkirchen","45884","Nordrhein-Westfalen",45884
62522,"Gelsenkirchen","45886","Nordrhein-Westfalen",45886
62522,"Gelsenkirchen","45888","Nordrhein-Westfalen",45888
62522,"Gelsenkirchen","45889","Nordrhein-Westfalen",45889
62522,"Gelsenkirchen","45891","Nordrhein-Westfalen",45891
62522,"Gelsenkirchen","45892","Nordrhein-Westfalen",45892
62522,"Gelsenkirchen","45894","Nordrhein-Westfalen",45894
62522,"Gelsenkirchen","45896","Nordrhein-Westfalen",45896
62522,"Gelsenkirchen","45897","Nordrhein-Westfalen",45897
62522,"Gelsenkirchen","45899","Nordrhein-Westfalen",45899
933868,"Geltendorf","82269","Bayern",82269
1145085,"Gelting","24395","Schleswig-Holstein",24395
1157530,"Geltorf","24884","Schleswig-Holstein",24884
540452,"Gemmerich","56357","Rheinland-Pfalz",56357
410523,"Gemmingen","75050","Baden-Württemberg",75050
405304,"Gemmrigheim","74376","Baden-Württemberg",74376
1171894,"Gemünd","54673","Rheinland-Pfalz",54673
443594,"Gemünden","35285","Hessen",35285
535006,"Gemünden","56459","Rheinland-Pfalz",56459
1245197,"Gemünden","55490","Rheinland-Pfalz",55490
349450,"Gemünden am Main","97737","Bayern",97737
418330,"Gemünden (Felda)","35329","Hessen",35329
962266,"Genderkingen","86682","Bayern",86682
452992,"Gengenbach","77723","Baden-Württemberg",77723
1239654,"Gensingen","55457","Rheinland-Pfalz",55457
1283580,"Genthin","39291","Sachsen-Anhalt",39291
1283580,"Genthin","39307","Sachsen-Anhalt",39307
1171882,"Gentingen","54675","Rheinland-Pfalz",54675
1419710,"Genzkow","17099","Mecklenburg-Vorpommern",17099
1059456,"Georgenberg","92697","Bayern",92697
158414,"Georgensgmünd","91166","Bayern",91166
2816724,"Georgenthal","99887","Thüringen",99887
2014146,"Georgsdorf","49828","Niedersachsen",49828
1819454,"Georgsmarienhütte","49124","Niedersachsen",49124
62671,"Gera","07545","Thüringen",7545
62671,"Gera","07546","Thüringen",7546
62671,"Gera","07548","Thüringen",7548
62671,"Gera","07549","Thüringen",7549
62671,"Gera","07551","Thüringen",7551
62671,"Gera","07552","Thüringen",7552
62671,"Gera","07554","Thüringen",7554
62671,"Gera","07557","Thüringen",7557
396219,"Geraberg","98716","Thüringen",98716
388816,"Gerabronn","74582","Baden-Württemberg",74582
1077563,"Gerach","96161","Bayern",96161
1245116,"Gerach","55743","Rheinland-Pfalz",55743
957044,"Geratskirchen","84552","Bayern",84552
1253983,"Gerbach","67813","Rheinland-Pfalz",67813
2395920,"Gerbershausen","37318","Thüringen",37318
163738,"Gerbrunn","97218","Bayern",97218
2408251,"Gerbstedt","06347","Sachsen-Anhalt",6347
1460249,"Gerdau","29581","Niedersachsen",29581
1289807,"Gerdshagen","16928","Brandenburg",16928
935148,"Geretsried","82538","Bayern",82538
1253813,"Gerhardsbrunn","66851","Rheinland-Pfalz",66851
1253813,"Gerhardsbrunn","66894","Rheinland-Pfalz",66894
451742,"Gerhardshofen","91466","Bayern",91466
543120,"Gering","56751","Rheinland-Pfalz",56751
414702,"Geringswalde","09326","Sachsen",9326
405812,"Gerlingen","70839","Baden-Württemberg",70839
447633,"Germaringen","87656","Bayern",87656
933480,"Germering","82110","Bayern",82110
904763,"Germersheim","76726","Rheinland-Pfalz",76726
2395786,"Gernrode","37339","Thüringen",37339
907212,"Gernsbach","76593","Baden-Württemberg",76593
443911,"Gernsheim","64579","Hessen",64579
384304,"Geroda","97779","Bayern",97779
2179162,"Geroda","07819","Thüringen",7819
1021708,"Geroldsgrün","95179","Bayern",95179
163745,"Geroldshausen","97256","Bayern",97256
534399,"Gerolfingen","91726","Bayern",91726
391272,"Gerolsbach","85302","Bayern",85302
1249738,"Gerolsheim","67229","Rheinland-Pfalz",67229
1074556,"Gerolstein","54568","Rheinland-Pfalz",54568
318227,"Gerolzhofen","97447","Bayern",97447
301041,"Gersdorf","09355","Sachsen",9355
454864,"Gersfeld","36129","Hessen",36129
1184824,"Gersheim","66453","Saarland",66453
2006833,"Gersten","49838","Niedersachsen",49838
2714342,"Gerstenberg","04617","Thüringen",4617
2890264,"Gerstengrund","36419","Thüringen",36419
2772184,"Gerstetten","89547","Baden-Württemberg",89547
443126,"Gersthofen","86368","Bayern",86368
2885197,"Gerstungen","99834","Thüringen",99834
1334093,"Gerswalde","17268","Brandenburg",17268
2395069,"Gerterode","37355","Thüringen",37355
2179163,"Gertewitz","07389","Thüringen",7389
191734,"Gerzen","84175","Bayern",84175
442915,"Geschendorf","23815","Schleswig-Holstein",23815
162733,"Gescher","48712","Nordrhein-Westfalen",48712
396224,"Geschwenda","98716","Thüringen",98716
1071007,"Gesees","95494","Bayern",95494
152782,"Geseke","59590","Nordrhein-Westfalen",59590
534082,"Geslau","91608","Bayern",91608
443321,"Gessertshausen","86459","Bayern",86459
959863,"Gestratz","88167","Bayern",88167
2012573,"Getelo","49843","Niedersachsen",49843
548491,"Gettorf","24214","Schleswig-Holstein",24214
1956782,"Gevelsberg","58285","Nordrhein-Westfalen",58285
1269815,"Gevenich","56825","Rheinland-Pfalz",56825
1446644,"Gevensleben","38384","Niedersachsen",38384
536589,"Geyer","09468","Sachsen",9468
162360,"Giebelstadt","97232","Bayern",97232
1399094,"Gieboldehausen","37434","Niedersachsen",37434
288964,"Giekau","24321","Schleswig-Holstein",24321
418869,"Gieleroth","57610","Rheinland-Pfalz",57610
1258412,"Gielert","54424","Rheinland-Pfalz",54424
1427279,"Gielow","17139","Mecklenburg-Vorpommern",17139
2791802,"Giengen an der Brenz","89522","Baden-Württemberg",89522
2791802,"Giengen an der Brenz","89537","Baden-Württemberg",89537
543121,"Gierschnach","56294","Rheinland-Pfalz",56294
416407,"Giershausen","57632","Rheinland-Pfalz",57632
2393507,"Giersleben","06449","Sachsen-Anhalt",6449
2817249,"Gierstädt","99100","Thüringen",99100
1108069,"Giesdorf","54614","Rheinland-Pfalz",54614
1168904,"Giesen","31180","Niedersachsen",31180
453156,"Giesenhausen","57612","Rheinland-Pfalz",57612
1471097,"Giesensdorf","23909","Schleswig-Holstein",23909
418617,"Gießen","35390","Hessen",35390
418617,"Gießen","35392","Hessen",35392
418617,"Gießen","35394","Hessen",35394
418617,"Gießen","35396","Hessen",35396
418617,"Gießen","35398","Hessen",35398
1392806,"Gifhorn","38518","Niedersachsen",38518
1392806,"Gifhorn","38559","Niedersachsen",38559
932423,"Gilching","82205","Bayern",82205
1269801,"Gillenbeuren","56825","Rheinland-Pfalz",56825
1085791,"Gillenfeld","54558","Rheinland-Pfalz",54558
1263909,"Gillersdorf","98701","Thüringen",98701
452206,"Gilserberg","34630","Hessen",34630
1808864,"Gilten","29690","Niedersachsen",29690
1163513,"Gilzem","54298","Rheinland-Pfalz",54298
1248687,"Gimbsheim","67578","Rheinland-Pfalz",67578
1244290,"Gimbweiler","55767","Rheinland-Pfalz",55767
1140556,"Gindorf","54657","Rheinland-Pfalz",54657
2772185,"Gingen an der Fils","73333","Baden-Württemberg",73333
1438066,"Gingst","18569","Mecklenburg-Vorpommern",18569
444960,"Ginsheim-Gustavsburg","65462","Hessen",65462
1246764,"Ginsweiler","67742","Rheinland-Pfalz",67742
1258877,"Gipperath","54533","Rheinland-Pfalz",54533
535007,"Girkenroth","56459","Rheinland-Pfalz",56459
453833,"Girod","56412","Rheinland-Pfalz",56412
449878,"Gischow","19386","Mecklenburg-Vorpommern",19386
1259139,"Gladbach","54518","Rheinland-Pfalz",54518
63504,"Gladbeck","45964","Nordrhein-Westfalen",45964
63504,"Gladbeck","45966","Nordrhein-Westfalen",45966
63504,"Gladbeck","45968","Nordrhein-Westfalen",45968
225492,"Gladenbach","35075","Hessen",35075
1246786,"Glanbrücken","66887","Rheinland-Pfalz",66887
1418991,"Glandorf","49219","Niedersachsen",49219
1246492,"Glan-Münchweiler","66907","Rheinland-Pfalz",66907
404298,"Glasau","23719","Schleswig-Holstein",23719
2395987,"Glasehausen","37308","Thüringen",37308
1976639,"Glasewitz","18276","Mecklenburg-Vorpommern",18276
455483,"Glashütte","01768","Sachsen",1768
418290,"Glashütten","61479","Hessen",61479
1071003,"Glashütten","95496","Bayern",95496
1515755,"Glasin","23992","Mecklenburg-Vorpommern",23992
1407734,"Glasow","17322","Mecklenburg-Vorpommern",17322
534352,"Glattbach","63864","Bayern",63864
935844,"Glatten","72293","Baden-Württemberg",72293
551073,"Glaubitz","01612","Sachsen",1612
450109,"Glauburg","63695","Hessen",63695
417028,"Glauchau","08371","Sachsen",8371
1050573,"Glees","56653","Rheinland-Pfalz",56653
31605,"Gleichen","37130","Niedersachsen",37130
2403719,"Gleina","06632","Sachsen-Anhalt",6632
962089,"Gleiritsch","92723","Bayern",92723
975316,"Gleißenberg","93477","Bayern",93477
1252464,"Gleisweiler","76835","Rheinland-Pfalz",76835
1252818,"Gleiszellen-Gleishorbach","76889","Rheinland-Pfalz",76889
372860,"Glewitz","18513","Mecklenburg-Vorpommern",18513
1310103,"Glienicke/Nordbahn","16548","Brandenburg",16548
454248,"Glinde","21509","Schleswig-Holstein",21509
929915,"Glonn","85625","Bayern",85625
956818,"Glött","89353","Bayern",89353
70202,"Glottertal","79286","Baden-Württemberg",79286
1437954,"Glowe","18551","Mecklenburg-Vorpommern",18551
1149288,"Glücksburg","24960","Schleswig-Holstein",24960
447206,"Glückstadt","25348","Schleswig-Holstein",25348
964253,"Glüsing","25779","Schleswig-Holstein",25779
935953,"Gmund","83703","Bayern",83703
1050510,"Gnarrenburg","27442","Niedersachsen",27442
2778368,"Gneus","07646","Thüringen",7646
449953,"Gneven","19065","Mecklenburg-Vorpommern",19065
1427897,"Gnevkow","17089","Mecklenburg-Vorpommern",17089
393357,"Gnewitz","18195","Mecklenburg-Vorpommern",18195
2027763,"Gnoien","17179","Mecklenburg-Vorpommern",17179
1015102,"Gnotzheim","91728","Bayern",91728
548559,"Gnutz","24622","Schleswig-Holstein",24622
167969,"Goch","47574","Nordrhein-Westfalen",47574
318303,"Gochsheim","97469","Bayern",97469
1252728,"Göcklingen","76831","Rheinland-Pfalz",76831
1309677,"Göda","02633","Sachsen",2633
533583,"Goddert","56244","Rheinland-Pfalz",56244
1419602,"Godendorf","17237","Mecklenburg-Vorpommern",17237
1204723,"Gödenroth","56290","Rheinland-Pfalz",56290
310364,"Gödenstorf","21376","Niedersachsen",21376
2406473,"Goethestadt Bad Lauchstädt","06246","Sachsen-Anhalt",6246
915435,"Göggingen","73571","Baden-Württemberg",73571
382417,"Göhl","23758","Schleswig-Holstein",23758
1451585,"Göhlen","19288","Mecklenburg-Vorpommern",19288
1819626,"Göhrde","29473","Niedersachsen",29473
1437799,"Göhren","18586","Mecklenburg-Vorpommern",18586
2778472,"Göhren","04603","Thüringen",4603
1424393,"Göhren-Lebbin","17213","Mecklenburg-Vorpommern",17213
534531,"Gohrisch","01824","Sachsen",1824
556106,"Gokels","25557","Schleswig-Holstein",25557
1427902,"Golchen","17089","Mecklenburg-Vorpommern",17089
534055,"Goldbach","63773","Bayern",63773
2818244,"Goldbach","99869","Thüringen",99869
1284736,"Goldbeck","39596","Sachsen-Anhalt",39596
449916,"Goldberg","19399","Mecklenburg-Vorpommern",19399
1415665,"Goldebek","25862","Schleswig-Holstein",25862
1415663,"Goldelund","25862","Schleswig-Holstein",25862
1464851,"Göldenitz","23919","Schleswig-Holstein",23919
1398839,"Goldenstedt","49424","Niedersachsen",49424
1273182,"Goldisthal","98746","Thüringen",98746
1070993,"Goldkronach","95497","Bayern",95497
2012574,"Gölenkamp","49843","Niedersachsen",49843
1244272,"Gollenberg","55767","Rheinland-Pfalz",55767
1332086,"Gollenberg","14728","Brandenburg",14728
1254389,"Göllheim","67307","Rheinland-Pfalz",67307
356741,"Gollhofen","97258","Bayern",97258
2778473,"Göllnitz","04626","Thüringen",4626
1184654,"Golmbach","37640","Niedersachsen",37640
2778369,"Golmsdorf","07751","Thüringen",7751
1389402,"Golßen","15938","Brandenburg",15938
1149339,"Goltoft","24864","Schleswig-Holstein",24864
540423,"Golzow","14778","Brandenburg",14778
1332916,"Golzow","15328","Brandenburg",15328
2773186,"Gomadingen","72532","Baden-Württemberg",72532
2778693,"Gomaringen","72810","Baden-Württemberg",72810
85214,"Gommern","39175","Sachsen-Anhalt",39175
85214,"Gommern","39245","Sachsen-Anhalt",39245
85214,"Gommern","39264","Sachsen-Anhalt",39264
85214,"Gommern","39279","Sachsen-Anhalt",39279
85214,"Gommern","39291","Sachsen-Anhalt",39291
1252447,"Gommersheim","67377","Rheinland-Pfalz",67377
1270320,"Gompertshausen","98663","Thüringen",98663
1254713,"Gonbach","67724","Rheinland-Pfalz",67724
659844,"Gondelsheim","75053","Baden-Württemberg",75053
1108054,"Gondenbrett","54595","Rheinland-Pfalz",54595
1182301,"Gondershausen","56283","Rheinland-Pfalz",56283
1152705,"Gondorf","54647","Rheinland-Pfalz",54647
405630,"Gönnebek","24610","Schleswig-Holstein",24610
1022830,"Gönnersdorf","53498","Rheinland-Pfalz",53498
1075994,"Gönnersdorf","54584","Rheinland-Pfalz",54584
1249960,"Gönnheim","67161","Rheinland-Pfalz",67161
552387,"Goosefeld","24340","Schleswig-Holstein",24340
2778474,"Göpfersdorf","04618","Thüringen",4618
2792098,"Göppingen","73033","Baden-Württemberg",73033
2792098,"Göppingen","73035","Baden-Württemberg",73035
2792098,"Göppingen","73037","Baden-Württemberg",73037
2792098,"Göppingen","73116","Baden-Württemberg",73116
1322955,"Gorden-Staupitz","03238","Brandenburg",3238
453834,"Görgeshausen","56412","Rheinland-Pfalz",56412
448110,"Görisried","87657","Bayern",87657
1334090,"Göritz","17291","Brandenburg",17291
2179165,"Görkwitz","07907","Thüringen",7907
1821786,"Gorleben","29475","Niedersachsen",29475
409676,"Görlitz","02826","Sachsen",2826
409676,"Görlitz","02827","Sachsen",2827
409676,"Görlitz","02828","Sachsen",2828
1451525,"Gorlosen","19294","Mecklenburg-Vorpommern",19294
1427505,"Görmin","17121","Mecklenburg-Vorpommern",17121
422404,"Gornau","09405","Sachsen",9405
422404,"Gornau","09437","Sachsen",9437
422404,"Gornau","09573","Sachsen",9573
1258362,"Gornhausen","54472","Rheinland-Pfalz",54472
536009,"Gornsdorf","09390","Sachsen",9390
2399484,"Görsbach","99765","Thüringen",99765
2388430,"Gorsleben","06577","Thüringen",6577
1240413,"Görwihl","79733","Baden-Württemberg",79733
537063,"Gorxheimertal","69517","Hessen",69517
556564,"Görzke","14828","Brandenburg",14828
2179166,"Göschitz","07907","Thüringen",7907
2403779,"Goseck","06667","Sachsen-Anhalt",6667
2778373,"Gösen","07607","Thüringen",7607
55778,"Gosen-Neu Zittau","15537","Brandenburg",15537
1245094,"Gösenroth","55624","Rheinland-Pfalz",55624
1231967,"Gosheim","78559","Baden-Württemberg",78559
1421453,"Goslar","38640","Niedersachsen",38640
1421453,"Goslar","38642","Niedersachsen",38642
1421453,"Goslar","38644","Niedersachsen",38644
1421453,"Goslar","38690","Niedersachsen",38690
396565,"Gossel","99338","Thüringen",99338
336478,"Gössenheim","97780","Bayern",97780
1252768,"Gossersweiler-Stein","76857","Rheinland-Pfalz",76857
2179167,"Gössitz","07389","Thüringen",7389
2449570,"Gößnitz","04639","Thüringen",4639
1080464,"Gößweinstein","91327","Bayern",91327
2818690,"Gotha","99867","Thüringen",99867
1953880,"Gottenheim","79288","Baden-Württemberg",79288
1444885,"Gottesgabe","19209","Mecklenburg-Vorpommern",19209
959169,"Gotteszell","94239","Bayern",94239
959911,"Gottfrieding","84177","Bayern",84177
1424153,"Gotthun","17207","Mecklenburg-Vorpommern",17207
1473802,"Göttin","21514","Schleswig-Holstein",21514
191361,"Göttingen","37073","Niedersachsen",37073
191361,"Göttingen","37075","Niedersachsen",37075
191361,"Göttingen","37077","Niedersachsen",37077
191361,"Göttingen","37079","Niedersachsen",37079
191361,"Göttingen","37081","Niedersachsen",37081
191361,"Göttingen","37083","Niedersachsen",37083
191361,"Göttingen","37085","Niedersachsen",37085
2785109,"Gottmadingen","78244","Baden-Württemberg",78244
